Image,Xmin,Ymin,Xmax,Ymax
4ddde23c0690,0.177773,0.162148,0.837852,0.830039
4ddf0e0f2550,0.068398,0.220742,0.908164,0.826133
4ddf78b0920c,0.177773,0.162148,0.880820,0.771445
4de4121524af,0.068398,0.197305,0.927695,0.814414
4de4fd4f8a06,0.111367,0.166055,0.947227,0.826133
4de6efe7da71,0.087930,0.224648,0.908164,0.830039
4deb4f617a73,0.064492,0.126992,0.923789,0.751914
4debf3c2a3fd,0.115273,0.209023,0.884727,0.826133
4df06560e41e,0.123086,0.169961,0.900352,0.845664
4df0c0826dc0,0.150430,0.197305,0.865195,0.802695
4df29eeb7cc6,0.130898,0.259805,0.876914,0.755820
4df93e4356ee,0.084023,0.130898,0.947227,0.783164
4dfcb80de0c5,0.009805,0.134805,1.001914,0.822227
4dfe323c9c4c,0.119180,0.142617,0.900352,0.626914
4e04dfad3aa7,0.033242,0.146523,1.001914,0.814414
4e0655df80e1,0.080117,0.224648,0.880820,0.794883
4e06fa6c9c27,0.103555,0.189492,0.912070,0.837852
4e0801dd162d,0.169961,0.302773,0.892539,0.841758
4e09b41a5dbd,0.134805,0.228555,0.888633,0.830039
4e09fd191213,0.052773,0.134805,0.931602,0.849570
4e0b10ee3f22,0.115273,0.189492,0.947227,0.830039
4e0c1d39a551,0.142617,0.236367,0.814414,0.748008
4e0cb5545d40,0.126992,0.201211,0.908164,0.783164
4e0d01d54cc1,0.115273,0.146523,0.896445,0.822227
4e116c1740a3,0.072305,0.193398,0.923789,0.724570
4e13717edd71,0.107461,0.166055,0.900352,0.818320
4e18b9a150a3,0.142617,0.189492,0.888633,0.798789
4e1f11dce335,0.212930,0.275430,0.841758,0.802695
4e202e207b9f,0.072305,0.130898,0.939414,0.779258
4e2216fc1901,0.146523,0.263711,0.876914,0.915977
4e2230c225af,0.158242,0.318398,0.857383,0.869102
4e23983416c3,0.076211,0.255898,0.888633,0.763633
4e23b4a6def1,0.142617,0.166055,0.841758,0.771445
4e277a94ca81,0.115273,0.185586,0.873008,0.759727
4e2c425d9d19,0.076211,0.240273,0.912070,0.798789
4e2c6c68129b,0.134805,0.099648,0.869102,0.876914
4e2d74c2483b,0.138711,0.220742,0.869102,0.790977
4e2eae68d824,0.146523,0.244180,0.880820,0.845664
4e312bef574a,0.150430,0.166055,0.853477,0.708945
4e332893f1f5,0.072305,0.185586,0.947227,0.759727
4e3a425e4342,0.095742,0.185586,0.919883,0.775352
4e3ad28114d9,0.099648,0.209023,0.931602,0.744102
4e3ae0837f91,0.103555,0.126992,0.915977,0.865195
4e3c686f95aa,0.158242,0.212930,0.915977,0.869102
4e3dab5f5fc4,0.072305,0.107461,0.919883,0.810508
4e43b226b866,0.084023,0.240273,0.876914,0.833945
4e488a3808a9,0.111367,0.154336,0.986289,0.751914
4e4cd9dbe6ce,0.162148,0.294961,0.869102,0.763633
4e4ea74a4ee9,0.084023,0.216836,0.966758,0.861289
4e514554b5d2,0.076211,0.130898,0.896445,0.806602
4e5163cb1984,0.095742,0.240273,0.923789,0.787070
4e55111dd47e,0.111367,0.205117,0.904258,0.779258
4e57144c39ea,0.029336,0.103555,0.998008,0.857383
4e5a17ff00e7,0.025430,0.166055,0.958945,0.783164
4e5aa70d5879,0.099648,0.150430,0.876914,0.833945
4e5f35cb9eb5,0.126992,0.185586,0.896445,0.810508
4e62eb6b0208,0.087930,0.146523,0.919883,0.771445
4e64d2a28084,0.142617,0.337930,0.900352,0.771445
4e658108fc37,0.138711,0.162148,0.935508,0.728477
4e6a9a19dfa0,0.072305,0.146523,0.939414,0.794883
4e6beaeeb232,0.119180,0.146523,0.912070,0.794883
4e6e233feeca,0.099648,0.197305,0.919883,0.818320
4e6eabe8900b,0.095742,0.205117,0.904258,0.814414
4e6f84c94125,0.048867,0.103555,0.943320,0.861289
4e70d5498a30,0.068398,0.166055,0.923789,0.853477
4e71b49bb0cc,0.095742,0.220742,0.884727,0.841758
4e73288c9b58,0.126992,0.080117,0.806602,0.783164
4e75f291b8f3,0.084023,0.205117,0.857383,0.861289
4e79f1aff0f5,0.072305,0.224648,0.919883,0.896445
4e7e94ca00c1,0.091836,0.259805,0.908164,0.861289
4e802543f43e,0.224648,0.154336,0.822227,0.783164
4e807e1de716,0.068398,0.181680,0.900352,0.763633
4e84107436ba,0.048867,0.111367,0.982383,0.833945
4e885bd96127,0.228555,0.267617,0.810508,0.783164
4e8f91495798,0.130898,0.287148,0.951133,0.880820
4e8fe1f607c8,0.115273,0.318398,0.896445,0.798789
4e9234e205e4,0.205117,0.271523,0.826133,0.720664
4e924267b6d8,0.123086,0.236367,0.900352,0.775352
4e9472a7aeb4,0.134805,0.103555,0.873008,0.798789
4e98f2199858,0.041055,0.087930,0.955039,0.884727
4e9fd0edbffb,0.130898,0.298867,0.873008,0.830039
4ea1a7e33980,0.119180,0.259805,0.841758,0.728477
4ea87d8de7d0,0.099648,0.162148,0.904258,0.771445
4eaa8a815fad,0.138711,0.177773,0.873008,0.798789
4eac96d7e6ef,0.138711,0.197305,0.876914,0.790977
4ead519c425b,0.091836,0.150430,0.915977,0.806602
4eb105c5bc96,0.103555,0.224648,0.892539,0.790977
4eb1165e83b7,0.119180,0.283242,0.947227,0.876914
4eb4a3021dbf,0.060586,0.076211,0.986289,0.861289
4eb8f19e43bc,0.130898,0.224648,0.900352,0.779258
4eb95bff1ba4,0.107461,0.216836,0.861289,0.814414
4ebb4baf7fdf,0.091836,0.154336,0.927695,0.783164
4ebc36fc668d,0.060586,0.181680,0.943320,0.892539
4ebed056daf7,0.185586,0.232461,0.857383,0.736289
4ec3363020a0,0.048867,0.181680,0.951133,0.896445
4ec44fcd0dac,0.169961,0.209023,0.865195,0.798789
4ec4ddbe9318,0.091836,0.169961,0.892539,0.665977
4ec94f0f7505,0.107461,0.138711,0.947227,0.783164
4ecac546eeac,0.154336,0.158242,0.873008,0.716758
4ecad60fd793,0.087930,0.166055,0.873008,0.806602
4ecb03c3c0c4,0.084023,0.259805,0.931602,0.896445
4ecb9690d27a,0.115273,0.236367,0.919883,0.814414
4ece60efa921,0.115273,0.162148,0.876914,0.810508
4ecf25e845a0,0.044961,0.224648,0.923789,0.767539
4ed47e11c755,0.154336,0.267617,0.873008,0.708945
4ed4dd72aed8,0.048867,0.162148,0.962852,0.787070
4ed8544348f0,0.107461,0.166055,0.888633,0.783164
4ed99245ce61,0.041055,0.228555,0.955039,0.982383
4ed9a2f12ec9,0.185586,0.279336,0.853477,0.802695
4edbc7cdf39f,0.048867,0.185586,0.908164,0.810508
4ee06881ced2,0.060586,0.236367,0.900352,0.833945
4ee26e03e06d,0.103555,0.298867,0.896445,0.849570
4ee536ff24a6,0.095742,0.099648,0.935508,0.740195
4ee555c8f933,0.080117,0.236367,0.970664,0.779258
4ee6a145699a,0.076211,0.162148,0.923789,0.861289
4ee776b5f701,0.111367,0.150430,0.900352,0.830039
4ee814e0675f,0.107461,0.240273,0.939414,0.837852
4eea1c8d718d,0.033242,0.150430,0.982383,0.869102
4eebbb33b5a8,0.080117,0.224648,0.927695,0.841758
4eec51fb9e5a,0.064492,0.193398,0.923789,0.798789
4eec8ff59f3c,0.103555,0.119180,0.912070,0.869102
4eec9623994b,0.146523,0.107461,0.826133,0.611289
4eef7539465e,0.115273,0.154336,0.908164,0.833945
4eef887dde2c,0.126992,0.294961,0.888633,0.876914
4ef162187053,0.111367,0.173867,0.904258,0.783164
4efa62ecc706,0.142617,0.134805,0.888633,0.830039
4efacba108bb,0.107461,0.212930,0.927695,0.833945
4efb366ef2aa,0.107461,0.205117,0.943320,0.790977
4f03f37ca3a5,0.095742,0.169961,0.927695,0.822227
4f0ab2b9d4de,0.255898,0.365273,0.779258,0.790977
4f0b630ce82a,0.072305,0.169961,0.939414,0.837852
4f0c5d5a29b0,0.138711,0.224648,0.896445,0.748008
4f0d49866e4b,0.142617,0.193398,0.849570,0.697227
4f0f0a8ce79f,0.064492,0.205117,0.900352,0.876914
4f13395524eb,0.126992,0.322305,0.912070,0.927695
4f142712561d,0.111367,0.255898,0.896445,0.845664
4f156225293d,0.150430,0.201211,0.869102,0.802695
4f16cec982f4,0.052773,0.119180,0.951133,0.767539
4f17395a7e09,0.084023,0.193398,0.888633,0.763633
4f1d606303f6,0.060586,0.193398,0.931602,0.853477
4f214c2f9d79,0.005898,0.162148,1.001914,0.861289
4f21800b0d2c,0.013711,0.115273,0.994102,0.806602
4f24e3f8d08a,0.084023,0.193398,0.955039,0.818320
4f277b664595,0.080117,0.119180,0.962852,0.861289
4f2946ab07bc,0.064492,0.162148,0.931602,0.830039
4f2da1a2ef5e,0.138711,0.287148,0.908164,0.849570
4f2db89917ee,0.103555,0.134805,0.931602,0.849570
4f2fe51d8ab6,0.072305,0.228555,0.857383,0.783164
4f304efad33f,0.115273,0.209023,0.818320,0.814414
4f308a90022b,0.126992,0.271523,0.841758,0.826133
4f315a9b68ca,0.068398,0.169961,0.935508,0.802695
4f33c22afa11,0.060586,0.126992,0.912070,0.802695
4f354ed55a95,0.099648,0.205117,0.904258,0.775352
4f368aab21bc,0.080117,0.197305,0.927695,0.802695
4f3773ef8e8a,0.056680,0.001992,0.927695,0.751914
4f37ffd232d4,0.099648,0.236367,0.912070,0.826133
4f3fc1e45b0e,0.072305,0.181680,0.927695,0.798789
4f43acdb1c40,0.162148,0.216836,0.837852,0.771445
4f44115b69ee,0.162148,0.212930,0.892539,0.767539
4f450933ff8e,0.130898,0.185586,0.876914,0.732383
4f450e36ebe1,0.130898,0.150430,0.912070,0.841758
4f4608431dc3,0.009805,0.232461,1.001914,0.880820
4f4984399275,0.107461,0.287148,0.927695,0.935508
4f4da45bf422,0.123086,0.201211,0.865195,0.763633
4f50692f4af8,0.103555,0.232461,0.927695,0.783164
4f5077f7d016,0.181680,0.337930,0.873008,0.826133
4f507947913b,0.041055,0.240273,0.833945,0.790977
4f509624df33,0.142617,0.255898,0.880820,0.857383
4f51d28c447f,0.052773,0.029336,0.966758,0.869102
4f5724c72e63,0.021523,0.091836,0.974570,0.869102
4f57c2337c60,0.115273,0.341836,0.892539,0.943320
4f5d5a0b3374,0.095742,0.150430,0.873008,0.779258
4f5dfdd0b513,0.091836,0.185586,0.912070,0.794883
4f5f05932fac,0.158242,0.267617,0.830039,0.724570
4f5fc7879b88,0.134805,0.236367,0.896445,0.802695
4f6388f35bb1,0.119180,0.181680,0.888633,0.759727
4f66b7d87fe2,0.001992,0.044961,1.001914,0.939414
4f67d13bc417,0.119180,0.185586,0.853477,0.861289
4f68b04f1d1d,0.087930,0.228555,0.939414,0.810508
4f6cc3435260,0.076211,0.232461,0.923789,0.869102
4f75c26e98a1,0.158242,0.228555,0.873008,0.751914
4f7660897d2d,0.099648,0.146523,0.943320,0.794883
4f76d6bc7d7e,0.013711,0.169961,0.982383,0.931602
4f79b371f517,0.154336,0.267617,0.861289,0.748008
4f7b1dbf268c,0.072305,0.224648,0.900352,0.818320
4f7be8de98af,0.158242,0.259805,0.861289,0.833945
4f7dc92f3d57,0.123086,0.212930,0.915977,0.869102
4f7e4b2cb089,0.095742,0.197305,0.865195,0.845664
4f7fec3d494a,0.134805,0.240273,0.869102,0.806602
4f81c45cc5fa,0.095742,0.169961,0.896445,0.818320
4f8360ef7445,0.091836,0.177773,0.935508,0.798789
4f843ba93cc5,0.111367,0.169961,0.880820,0.720664
4f86992d4e79,0.099648,0.209023,0.915977,0.787070
4f8836709058,0.091836,0.126992,0.912070,0.779258
4f88b2796096,0.080117,0.173867,0.927695,0.814414
4f8e74987b84,0.099648,0.232461,0.912070,0.755820
4f8eddcd0a98,0.099648,0.228555,0.880820,0.775352
4f8fe5ef1af0,0.060586,0.193398,0.943320,0.837852
4f90317cfb6b,0.103555,0.220742,0.912070,0.845664
4f92d02f0443,0.095742,0.134805,0.986289,0.802695
4f9477f72a45,0.076211,0.240273,0.888633,0.798789
4f9523edf4c7,0.091836,0.248086,0.892539,0.873008
4f99458a6994,0.080117,0.150430,0.943320,0.837852
4f9ab2fd7c6e,0.091836,0.146523,0.970664,0.833945
4f9dd0cfe352,0.146523,0.142617,0.915977,0.837852
4fa1cb3321cd,0.130898,0.189492,0.873008,0.822227
4fa39cce7407,0.091836,0.224648,0.947227,0.806602
4fa5b21214c6,0.126992,0.166055,0.884727,0.708945
4fa8d6e97f37,0.048867,0.126992,0.966758,0.755820
4fab22a9d61b,0.091836,0.142617,0.919883,0.853477
4fab839a4de3,0.091836,0.181680,0.927695,0.798789
4fac27daad4b,0.064492,0.173867,0.904258,0.810508
4faf7213c208,0.087930,0.115273,0.896445,0.833945
4fb2d10d5207,0.052773,0.158242,0.923789,0.841758
4fb487026d75,0.076211,0.138711,0.935508,0.814414
4fb4e59ee747,0.084023,0.197305,0.904258,0.833945
4fb574884115,0.048867,0.177773,0.915977,0.810508
4fb6c204b2a0,0.076211,0.177773,0.927695,0.830039
4fba74f5caa1,0.095742,0.228555,0.892539,0.814414
4fbeac07f0f4,0.150430,0.244180,0.833945,0.798789
4fbf0765c370,0.044961,0.158242,0.943320,0.845664
4fbf7bde3bef,0.087930,0.283242,0.892539,0.814414
4fc27ff85b5d,0.044961,0.107461,0.939414,0.822227
4fc2c1114fc3,0.044961,0.166055,0.927695,0.779258
4fc6931ec0b7,0.048867,0.177773,0.943320,0.806602
4fc76b5c3b9d,0.126992,0.248086,0.869102,0.837852
4fc99e50e4c4,0.162148,0.216836,0.884727,0.818320
4fd23de27e55,0.240273,0.283242,0.845664,0.849570
4fd28c29bf03,0.091836,0.169961,0.904258,0.775352
4fd2a12644f8,0.076211,0.205117,0.880820,0.841758
4fd2b1259b00,0.005898,0.123086,0.951133,0.841758
4fd40c07a98c,0.134805,0.209023,0.861289,0.814414
4fd4741e3064,0.013711,0.103555,0.970664,0.806602
4fd5066edda4,0.099648,0.212930,0.904258,0.748008
4fd822dac7e1,0.048867,0.095742,0.958945,0.849570
4fd9bac434c3,0.119180,0.130898,0.896445,0.837852
4fdaacac887a,0.087930,0.189492,0.915977,0.830039
4fdcc422e851,0.146523,0.212930,0.865195,0.775352
4fdce46bec54,0.134805,0.162148,0.857383,0.755820
4fdf2e83fdba,0.103555,0.240273,0.912070,0.865195
4fdfcedaa133,0.197305,0.154336,0.919883,0.798789
4fe4346759bf,0.091836,0.126992,0.943320,0.751914
4fe5e5b702a9,0.111367,0.275430,0.849570,0.896445
4fe70d5219df,0.095742,0.181680,0.935508,0.896445
4fed5e14fa14,0.048867,0.138711,0.966758,0.810508
4fed89cf5b35,0.084023,0.177773,0.923789,0.892539
4fee3390b80f,0.209023,0.228555,0.849570,0.705039
4fee582db6a2,0.119180,0.197305,0.857383,0.732383
4fef46647d15,0.072305,0.189492,0.896445,0.833945
4ff677b2cf62,0.072305,0.166055,0.923789,0.751914
4ff6a97a4e09,0.087930,0.259805,0.935508,0.849570
4ff89cb2e0a2,0.091836,0.173867,0.908164,0.755820
4ff994070001,0.193398,0.271523,0.814414,0.744102
4ff9b5271197,0.126992,0.283242,0.869102,0.873008
4fff1c82991f,0.134805,0.123086,0.915977,0.822227
4fffc7d6c2ba,0.072305,0.162148,0.955039,0.798789
5000fbfc380d,0.146523,0.224648,0.869102,0.923789
5002306d96fb,0.150430,0.353555,0.845664,0.912070
500913b61d51,0.095742,0.166055,0.865195,0.810508
500bd12f2905,0.037148,0.205117,0.982383,0.826133
500dcd89bcea,0.209023,0.302773,0.802695,0.716758
5011ab2a578b,0.126992,0.275430,0.896445,0.775352
5015d0d35ac3,0.103555,0.248086,0.865195,0.790977
50172f4b23f2,0.134805,0.216836,0.857383,0.779258
50190ae31d60,0.193398,0.232461,0.857383,0.724570
501bd838b3ac,0.123086,0.173867,0.900352,0.814414
501e3c977f0b,0.076211,0.126992,0.923789,0.751914
501ea0e7f864,0.134805,0.193398,0.900352,0.748008
502627887fce,0.017617,0.205117,0.912070,0.861289
5026f13bfb40,0.095742,0.123086,0.919883,0.873008
502780627a0c,0.056680,0.177773,0.951133,0.830039
502cf5152195,0.041055,0.123086,0.931602,0.841758
502f6c0e5110,0.126992,0.232461,0.888633,0.755820
502fb830a096,0.084023,0.177773,0.861289,0.873008
5030cebfa5c4,0.099648,0.201211,0.888633,0.802695
50323cafba7a,0.087930,0.185586,0.896445,0.798789
5032a5ed1f1e,0.185586,0.318398,0.783164,0.716758
50342eaccf42,0.099648,0.255898,0.919883,0.763633
5035323266dc,0.123086,0.130898,0.884727,0.716758
5035e00fa27d,0.123086,0.103555,0.857383,0.880820
503928a4c7f4,0.025430,0.138711,0.958945,0.748008
503b15bc3c2c,0.244180,0.251992,0.794883,0.646445
503e99666641,0.068398,0.220742,0.970664,0.818320
5043295c8158,0.095742,0.201211,0.845664,0.896445
5045cf1f6ed4,0.111367,0.169961,0.912070,0.810508
50495e931928,0.095742,0.232461,0.869102,0.794883
504a9e033619,0.033242,0.173867,0.978477,0.853477
504b1fd61fb5,0.087930,0.158242,0.900352,0.919883
504d5d5d5940,0.099648,0.166055,0.947227,0.740195
504dfc3b4e66,0.142617,0.251992,0.869102,0.759727
504ec1d09c1a,0.041055,0.166055,0.998008,0.790977
504f637b1e67,0.123086,0.224648,0.888633,0.787070
50527abfa493,0.111367,0.189492,0.900352,0.787070
5052bc9d209d,0.013711,0.076211,0.951133,0.728477
5052d205dffb,0.037148,0.263711,0.978477,0.775352
5054891cd297,0.033242,0.111367,0.888633,0.853477
5055d68c247e,0.095742,0.154336,0.888633,0.853477
505cef355ccd,0.115273,0.181680,0.884727,0.853477
505ed5daa051,0.130898,0.173867,0.873008,0.822227
505f19742616,0.084023,0.181680,0.943320,0.798789
5061d9d8a4b0,0.072305,0.181680,0.912070,0.740195
50643d58f1c9,0.084023,0.220742,0.955039,0.798789
50666a40aca2,0.134805,0.232461,0.845664,0.826133
506a15ea679b,0.103555,0.142617,0.912070,0.826133
506b9d0f6410,0.130898,0.228555,0.892539,0.779258
506be93a2f8d,0.201211,0.302773,0.794883,0.701133
506c60f1e46f,0.064492,0.244180,0.927695,0.865195
506fbd0a03a4,0.103555,0.201211,0.853477,0.689414
5073d78c32ae,0.009805,0.158242,0.982383,0.810508
507a04d3ef6b,0.103555,0.173867,0.873008,0.814414
507bcb653cf8,0.095742,0.177773,0.915977,0.779258
5080bc607bcd,0.162148,0.232461,0.833945,0.790977
5082564b69ae,0.080117,0.251992,0.912070,0.771445
50827d06ac4a,0.041055,0.166055,0.951133,0.857383
5083a2df1e27,0.185586,0.209023,0.892539,0.849570
5083e5187857,0.091836,0.185586,0.919883,0.790977
508558642975,0.076211,0.162148,0.900352,0.767539
5085f1e48ddd,0.068398,0.177773,0.908164,0.814414
50867385576a,0.052773,0.275430,0.947227,0.896445
508a77cb76da,0.072305,0.138711,0.931602,0.806602
508bb4d812e7,0.162148,0.263711,0.830039,0.783164
50910fe516a9,0.091836,0.263711,0.884727,0.923789
50923ba93171,0.095742,0.189492,0.865195,0.818320
509259f5ef7a,0.142617,0.287148,0.888633,0.755820
5092db927a67,0.072305,0.240273,0.931602,0.841758
5093e9c1c790,0.072305,0.158242,0.951133,0.880820
509452074476,0.084023,0.197305,0.923789,0.740195
5095ff71dcd3,0.076211,0.146523,0.892539,0.826133
5097574e9bc7,0.107461,0.244180,0.919883,0.861289
509ebbd432f0,0.084023,0.212930,0.915977,0.810508
50a084fe11c0,0.111367,0.169961,0.904258,0.806602
50a0ac2e39ba,0.103555,0.146523,0.904258,0.873008
50af0942beb2,0.009805,0.216836,0.978477,0.876914
50b2033e12b4,0.076211,0.177773,0.908164,0.810508
50bc82d1208e,0.130898,0.224648,0.912070,0.853477
50c010993d3d,0.087930,0.201211,0.853477,0.779258
50c11387cc4d,0.107461,0.267617,0.888633,0.771445
50c9c1d665b7,0.068398,0.107461,0.915977,0.708945
50cbb00b85e7,0.162148,0.244180,0.873008,0.763633
50cd29ebcbc7,0.123086,0.201211,0.892539,0.822227
50cd771549e0,0.044961,0.232461,1.001914,0.943320
50cda915763c,0.111367,0.224648,0.900352,0.806602
50d04ba9d3b1,0.224648,0.212930,0.837852,0.740195
50d15541031b,0.056680,0.095742,0.947227,0.830039
50d180afaa9c,0.103555,0.154336,0.908164,0.744102
50d3b45207af,0.084023,0.271523,0.873008,0.833945
50d75de42294,0.099648,0.154336,0.927695,0.802695
50d963a5174e,0.095742,0.142617,0.904258,0.833945
50e1138277e8,0.060586,0.228555,0.951133,0.833945
50e223d2d5fd,0.072305,0.162148,0.955039,0.787070
50e3484f350f,0.017617,0.134805,0.994102,0.810508
50e53c770d6d,0.095742,0.209023,0.892539,0.826133
50e5a40be376,0.162148,0.197305,0.849570,0.790977
50e7a7a5c817,0.033242,0.220742,0.919883,0.857383
50e9c88baef0,0.115273,0.263711,0.880820,0.853477
50ee7ef8f4f6,0.095742,0.197305,0.880820,0.931602
50f1a4c9d8e2,0.076211,0.130898,0.873008,0.790977
50f2ea1c3b80,0.072305,0.220742,0.880820,0.802695
50f3337722e3,0.115273,0.275430,0.912070,0.779258
50f7ca7b3d88,0.084023,0.162148,0.915977,0.826133
50fda5652610,0.099648,0.251992,0.912070,0.787070
50fee890c17c,0.158242,0.240273,0.865195,0.822227
5103273e5cc2,0.115273,0.177773,0.935508,0.748008
510405cadf78,0.123086,0.177773,0.908164,0.767539
510706136cf3,0.091836,0.224648,0.888633,0.751914
510a1b5f6f1b,0.095742,0.255898,0.931602,0.876914
510a34612dfa,0.091836,0.212930,0.896445,0.822227
510a662ce612,0.048867,0.169961,0.935508,0.779258
510d25ee0911,0.103555,0.326211,0.943320,0.802695
510d381a11c7,0.037148,0.095742,0.927695,0.857383
510e5dab1ffa,0.095742,0.115273,0.923789,0.869102
510e6ec47512,0.099648,0.263711,0.908164,0.798789
5112636b198b,0.091836,0.115273,0.900352,0.779258
5113077fd7fc,0.162148,0.169961,0.845664,0.826133
51173241bd3c,0.095742,0.173867,0.900352,0.755820
51193bacce76,0.107461,0.240273,0.888633,0.806602
511b1325ca90,0.084023,0.193398,0.908164,0.806602
511c2c482d57,0.115273,0.197305,0.884727,0.744102
511f0616b132,0.119180,0.169961,0.927695,0.783164
511f26429708,0.076211,0.181680,0.958945,0.849570
51201face57b,0.248086,0.416055,0.814414,0.790977
5120cb023f84,0.087930,0.142617,0.904258,0.849570
512246fa450c,0.084023,0.154336,0.939414,0.763633
5127895ab271,0.130898,0.205117,0.888633,0.701133
51298a11f891,0.158242,0.298867,0.841758,0.798789
512c0225e0c7,0.134805,0.267617,0.892539,0.732383
512e1d5faeff,0.072305,0.220742,0.880820,0.787070
512f247fd50a,0.130898,0.177773,0.873008,0.771445
512f44dcb7b0,0.072305,0.181680,0.970664,0.790977
5130fb901a8b,0.076211,0.193398,0.955039,0.806602
5131bdd90f65,0.224648,0.236367,0.802695,0.623008
5135280ccdfd,0.056680,0.271523,0.935508,0.802695
5135c5f1b6b9,0.111367,0.318398,0.853477,0.798789
51372088c0ee,0.095742,0.150430,0.892539,0.794883
513be6bdcf7b,0.111367,0.150430,0.896445,0.861289
513c94665b3a,0.087930,0.150430,0.912070,0.810508
513fcd8c9c2f,0.111367,0.232461,0.869102,0.833945
5140cb18ddad,0.044961,0.275430,0.939414,0.915977
5142ddaa5972,0.134805,0.205117,0.833945,0.865195
514607c8bbd0,0.084023,0.169961,0.908164,0.845664
51473999ec8d,0.076211,0.134805,0.931602,0.814414
514b164823a6,0.123086,0.244180,0.912070,0.833945
5151ac8313e6,0.173867,0.263711,0.900352,0.884727
515466940780,0.068398,0.158242,0.951133,0.861289
51559cc0ba65,0.138711,0.224648,0.841758,0.763633
5156bdae819f,0.080117,0.154336,0.927695,0.783164
51576cad5d56,0.068398,0.220742,0.912070,0.837852
5157ed1ea0ea,0.126992,0.279336,0.873008,0.841758
5159e5b0e0ac,0.005898,0.158242,1.001914,0.861289
515a339311b1,0.119180,0.251992,0.908164,0.767539
515eae527814,0.099648,0.103555,0.888633,0.865195
515efc541401,0.044961,0.169961,0.958945,0.849570
51604c6656a0,0.060586,0.201211,0.915977,0.767539
516874e5161a,0.068398,0.177773,0.955039,0.798789
5168e707be8d,0.091836,0.216836,0.873008,0.857383
516a3ee6ffe2,0.091836,0.134805,0.990195,0.814414
516c5afb48ff,0.095742,0.255898,0.927695,0.880820
516dc8f0e3f8,0.091836,0.287148,0.931602,0.865195
516f103e6c87,0.072305,0.126992,0.912070,0.861289
517187ce7a68,0.072305,0.166055,0.912070,0.888633
5173f1dae37d,0.115273,0.166055,0.888633,0.861289
517a841cfdd0,0.076211,0.142617,0.896445,0.818320
51809787c78f,0.052773,0.126992,0.966758,0.794883
5181a1a944aa,0.115273,0.185586,0.833945,0.732383
5182ec66e314,0.052773,0.228555,0.939414,0.818320
518394fa0ed1,0.060586,0.146523,0.970664,0.853477
5184203fca5d,0.142617,0.271523,0.744102,0.755820
5187c508feac,0.037148,0.228555,0.900352,0.763633
51883c065283,0.138711,0.271523,0.939414,0.904258
518ed675a297,0.095742,0.111367,0.892539,0.790977
518f3615de86,0.107461,0.173867,0.880820,0.748008
519140bb2a30,0.126992,0.142617,0.900352,0.790977
51918921d836,0.080117,0.126992,0.927695,0.830039
51963f0b0e98,0.048867,0.169961,0.970664,0.783164
519bc109d32e,0.119180,0.154336,0.865195,0.810508
519c15c69f6c,0.107461,0.236367,0.919883,0.755820
519e21570dbc,0.107461,0.216836,0.939414,0.705039
51a2e0adee12,0.072305,0.201211,0.943320,0.857383
51a386cdd450,0.189492,0.294961,0.822227,0.615195
51a3ea1a183a,0.173867,0.236367,0.880820,0.794883
51a935b246dc,0.021523,0.255898,0.955039,0.790977
51a9aad6797c,0.130898,0.228555,0.892539,0.861289
51aa1da24c73,0.091836,0.248086,0.927695,0.759727
51aa38cd27da,0.115273,0.263711,0.884727,0.689414
51acad228eff,0.142617,0.298867,0.873008,0.849570
51af300bd162,0.076211,0.095742,0.943320,0.822227
51b67ed1a7b5,0.021523,0.193398,0.998008,0.814414
